X,Y,Z,Rho,Beta,Alpha
0.0505884415814,0.0070958301781,-0.303356170654,0.0539678840111,0.0638561215625,-0.121724888984
0.0712472758764,0.0110129450865,-0.311321258545,0.0433900522327,0.0717376288276,-0.12330639578
0.0787701605661,0.0112328088109,-0.313005685806,0.0505675567384,0.0735467466605,-0.130748119877
0.0913063094292,0.008293625679,-0.311417341232,0.0516620063553,0.0793501606802,-0.127122583603
0.103429715654,0.00326960357854,-0.308459997177,0.0551754057291,0.082786759109,-0.120270090301
0.110801637567,-0.00116598653301,-0.296416282654,0.0544867750476,0.0806566465668,-0.111752164954
0.120360850123,-0.00645884863548,-0.290850520134,0.0492307757897,0.0792477000313,-0.101640613373
0.127613045862,-0.00159518947613,-0.287226438522,0.0415509221997,0.0778804250499,-0.10632611805
0.140154280591,0.00560968423912,-0.27741765976,0.0324001043265,0.0710391668745,-0.10615365133
0.140154280591,0.00560968423912,-0.27741765976,0.0324001043265,0.0710391668745,-0.10615365133
0.140154280591,0.00560968423912,-0.27741765976,0.0324001043265,0.0710391668745,-0.10615365133
0.159181787342,0.0206381750101,-0.250311017036,0.0339883344569,0.0462975663744,-0.100056857595
0.165874349082,0.0189981085143,-0.231454968452,0.0286157462017,0.0200472116695,-0.104231210224
0.169822912646,0.014480452803,-0.217643618584,0.0289887756523,-0.00411814777319,-0.106853592444
0.176182354921,0.0100210898919,-0.212182641029,0.0296226960647,-0.0226346601264,-0.109101161934
0.185986031853,0.00114215266362,-0.215784549713,0.0288966964584,-0.0418066081097,-0.105469265106
0.188378471804,-0.0221554642517,-0.209252357483,0.0352010188169,-0.06727629844,-0.0872159322695
0.192143722213,-0.0361343915767,-0.214069366455,0.0372383595038,-0.101833616807,-0.0844518800907
0.186937402574,-0.0573709830167,-0.220171689987,0.0420578802654,-0.112258065052,-0.0711268398009
0.176222616957,-0.0735560531674,-0.220928549767,0.0526439951263,-0.13737851732,-0.0702502780658
0.172360634529,-0.0802607270634,-0.220649719238,0.0583590549342,-0.157768521138,-0.0810716705286
0.180072958547,-0.0834103603931,-0.205393075943,0.0488206535175,-0.183447691494,-0.0923148701403
0.188220641489,-0.0828433739288,-0.198905348778,0.039596446141,-0.188538649933,-0.0921171647347
0.199865313235,-0.085699953466,-0.189839839935,0.0295253879729,-0.202683976191,-0.1160935043
0.204136939672,-0.0924022483031,-0.184830546379,0.0228522437807,-0.209403426793,-0.127223705198
0.211296114472,-0.0992743622681,-0.179749011993,0.0164185468419,-0.206292795768,-0.126130766703
0.218299180929,-0.116239060537,-0.1760866642,0.00599855039617,-0.203996672469,-0.114273828348
0.217943513109,-0.127903703176,-0.181689023972,0.00870138992958,-0.198792303394,-0.102390139658
0.216971895709,-0.13325649195,-0.173955202103,-0.0099251431676,-0.201661732669,-0.132300776409
0.21959995107,-0.136480745699,-0.171614646912,-0.0266533411892,-0.203169132186,-0.132446715184
0.225948000596,-0.141413044608,-0.159762382507,-0.0479696120299,-0.210768126279,-0.115498664838
0.225948000596,-0.141413044608,-0.159762382507,-0.064110898631,-0.213925413889,-0.102070182084
0.233961964015,-0.171060901966,-0.120040297508,-0.105535566704,-0.261751038985,-0.0753780524707
0.245446781587,-0.175386895803,-0.0821241140366,-0.143641181945,-0.291755483373,-0.0718349418625
0.249825573258,-0.171973956025,-0.0557916164398,-0.188514532126,-0.30089912652,-0.0823203964178
0.250636333089,-0.164778276831,-0.0151275396347,-0.211188653374,-0.328247636283,-0.0864646618063
0.252728460926,-0.15179275657,0.0494939088821,-0.238449718395,-0.379481773924,-0.0966242739206
0.25193242482,-0.152726144189,0.0793344974518,-0.241917454495,-0.406954396601,-0.0637368310836
0.240115252018,-0.175392273418,0.122367501259,-0.249184237601,-0.445666673315,-0.0297232860764
0.231525542016,-0.192583325315,0.14152264595,-0.260068514483,-0.467969859728,0.00518756739963
0.222474749165,-0.220125195909,0.164710044861,-0.272940141493,-0.490878770619,0.0392403423134
0.209335258444,-0.23715613556,0.182787775993,-0.27313266103,-0.509847696154,0.0615901471812
0.195466712397,-0.246797441997,0.191722989082,-0.262638024732,-0.521142176575,0.0716081870243
0.18456363915,-0.24573185254,0.199644088745,-0.255255533042,-0.524556336959,0.0647182169946
0.177225264079,-0.237825697847,0.207423567772,-0.252703901846,-0.522455161087,0.0471868599985
0.171187915521,-0.22780839938,0.203236103058,-0.246322617961,-0.510093147622,0.0290236753663
0.167955505896,-0.212645540056,0.201215147972,-0.243736289044,-0.497623616749,0.0201172085353
0.168449037017,-0.201361332647,0.192704796791,-0.24306016068,-0.474365154908,0.0103043759169
0.165266801379,-0.189179841136,0.180655479431,-0.240175969332,-0.454782429527,0.0042722734708
0.165504690002,-0.181315006628,0.167213082314,-0.237461743673,-0.431583482785,-0.00048556664262
0.163058249808,-0.179593307403,0.153161287308,-0.236218714827,-0.417535824966,-0.0049865831454
0.153339152143,-0.175058680748,0.141707897186,-0.229942770679,-0.405237428156,-0.0124199536312
0.138841546574,-0.170806908697,0.130038022995,-0.214213743465,-0.394123456847,-0.0250187500723
0.117739024716,-0.167603590364,0.123900055885,-0.190002047084,-0.390573788693,-0.0372209131493
0.0950514396072,-0.165298169956,0.119509458542,-0.173665295513,-0.385463321631,-0.0479534585295
0.0709804326476,-0.165277476628,0.116910099983,-0.150429455602,-0.391227090079,-0.0490578401196
0.0502340735185,-0.160902909694,0.116140007973,-0.157637339782,-0.371766813999,-0.0673068782867
0.0368771301354,-0.154566305356,0.11344408989,-0.14466360352,-0.373658754358,-0.0740825053946
